Data Reuploading Reps,Row,Expressibility,Loss Dispersion,Min Loss,Max Loss,Mean Loss,Median Loss,Mean Loss Error,Loss Dispersion Error
2,94,0.7402012765043393,0.0394919550991492,0.55921770939677,0.99999818559155,0.9686804958012116,0.982307936666606,0.0006244226368320612,0.00044158868286603637
2,95,0.7377295671261492,0.0393482681713972,0.653739794596629,0.99999128237489,0.9680853578808044,0.98180326534285,0.0006221507470236193,0.0004399820133301329
2,96,0.7432442365181184,0.039508808649586,0.6407184644761639,0.999994882347741,0.9676607384688944,0.981547346850132,0.0006246891148622653,0.00044177713484620096
2,97,0.7285058590786586,0.0401194333414884,0.5350389415886571,0.999991647730554,0.9687550757326988,0.9820737574876854,0.000634343938972016,0.00044860497997936
2,98,0.7446707104015946,0.0393924838521813,0.561218921089284,0.999997057152784,0.9686749545047152,0.9825680322129476,0.0006228498583214827,0.0004404764214745373
2,99,0.8100861053711997,0.0374128505129793,0.6689726568479151,0.99999466832622,0.9687147899957068,0.9816429751016248,0.0005915491069020677,0.0004183406807490868
2,100,0.8198887000159356,0.0371556028552509,0.592139019192752,0.999998918449579,0.9689764512418424,0.98097346925791,0.0005874816642962419,0.00041546420491846614
2,101,0.8038808662613366,0.0383715575147282,0.6311727855532719,0.999998446591809,0.9690478492431538,0.9815806724172196,0.0006067075955734554,0.00042906069096620216
2,102,0.7867877817815321,0.0372841837113212,0.694673002301819,0.999976764426713,0.9688453342496391,0.981872420237501,0.0005895147061396241,0.0004169019623232672
2,103,0.7743028588299341,0.0385605349690405,0.4930640470351299,0.999994920788309,0.968452672615081,0.9811692073612144,0.0006096955914836918,0.0004311737872900391
2,104,0.7538203673288489,0.0394661673040492,0.6336644710081,0.999996374244205,0.9681868763066642,0.9819581608303248,0.0006240148959903125,0.00044130033050557115
2,105,0.7727879253812799,0.0382798200426825,0.516340041007429,0.999999032220122,0.9686824731129486,0.981074469551391,0.0006052570987812033,0.0004280349066172528
2,106,0.6585970523215415,0.042239885333197,0.524467608842218,0.99998004018136,0.9688161154102124,0.9839783801415924,0.0006678712287862144,0.0004723153179392914
2,107,0.8160024433865827,0.0369295637736382,0.6333944991528029,0.999998793606445,0.9686514232424674,0.980725958858786,0.0005839076726056977,0.00041293669519971456
2,108,0.7911873104737324,0.0379081283485851,0.5880925750259001,0.999999577503234,0.9681832209773986,0.980852511303901,0.0005993801370776315,0.00042387874759153125
2,109,0.7945382309553909,0.0375745810161851,0.58423303557872,0.999975612198231,0.9694429294433126,0.9818134414187724,0.0005941062906883451,0.0004201491088127419
2,110,0.8796001562349158,0.0348558121215657,0.63988174660207,0.999988312321255,0.9687550256746632,0.9794816469407376,0.0005511187799952671,0.000389748548187725
2,111,0.8094239556781155,0.0374765289269582,0.671769622699493,0.999998010144015,0.968264426861732,0.9812820536232864,0.0005925559510318698,0.0004190527160708464
2,112,0.7735905109278169,0.0380570172904966,0.65641534600605,0.999999074058666,0.9686562784499284,0.98221632805497,0.0006017342779518957,0.00042554358468523676
2,113,0.8367921871515345,0.0366459024611464,0.700758803074887,0.999998086684316,0.9680576550077272,0.979893684727384,0.0005794225934479634,0.0004097648688100405
2,114,0.7862309054725123,0.0376780353582088,0.571114935632556,0.999989588894117,0.9687908831381042,0.9811481303232804,0.0005957420474614899,0.0004213059081283575
2,115,0.7797045457127014,0.0388588542026214,0.641896701460569,0.999987910293933,0.968205891803272,0.981533542286424,0.0006144124327234489,0.00043450951470844267
2,116,0.8166666873688799,0.0364127753213694,0.6862172812862051,0.999997777483282,0.9678996938316814,0.979726869844213,0.0005757365297174846,0.0004071581022841495
2,117,0.7615257566329398,0.0387828891164054,0.5703710114654581,0.999992034434656,0.9686521044243592,0.9822484448233606,0.0006132113192479809,0.00043366009304061925
2,118,0.813742098092786,0.0372199936458942,0.540186170718125,0.999998734821767,0.9683442639033392,0.9809671283689084,0.0005884997720901013,0.0004161842058492251
2,119,0.7987010590571262,0.0370031986234579,0.652619631803871,0.999996421525749,0.9681352188462098,0.980845024225061,0.0005850719418086711,0.00041376006077539404
2,120,0.850783637418074,0.033675135371696,0.610194417862149,0.999983930895171,0.9697506078792908,0.980756156168257,0.0005324506414453013,0.00037654653047154604
2,121,0.7817262466739748,0.0377503887804627,0.646430217221849,0.999989560131648,0.9691264601539856,0.982007876206337,0.000596886055515641,0.00042211494511712477
2,122,0.7616815489832968,0.0388099029188267,0.5716386794480459,0.99999015131212,0.9686589406792164,0.981913615091749,0.0006136384449675463,0.00043396215429335986
2,123,0.7201830579129715,0.0395647238067986,0.639203795092685,0.99997642885555,0.9690244318423468,0.982715756803441,0.0006255732111248563,0.0004424023634671636
2,124,0.7617313781136374,0.0403358323629253,0.4785612786212679,0.999976743481276,0.9687143387255558,0.9826888510939183,0.0006377655079278772,0.0004510246970738899
2,125,0.7256510455058465,0.0397709299107744,0.651216007772973,0.999994245861851,0.9680392994449872,0.9819442571770284,0.0006288336159048214,0.00044470810603232646
2,126,0.7898879779403589,0.037885928447393,0.562858115239558,0.999998872539071,0.9687376542216276,0.9813485530344256,0.0005990291258196428,0.0004236305141196111
2,127,0.7517081201156677,0.0391978938457096,0.5615233157223299,0.999999453490658,0.9686819547734704,0.9824592643396132,0.0006197731201696953,0.0004383005670646709
2,128,0.7658164614642071,0.0387969597778671,0.466699451021079,0.999991504574098,0.9682259431802294,0.981498159471783,0.0006134337959400016,0.00043381742748623806
2,129,0.7358753167669017,0.0396074861633738,0.4591119372873788,0.999997768010747,0.9681763421976708,0.9816449600082277,0.0006262493433493258,0.0004428805209214826
2,130,0.7477190469663642,0.0389559249053733,0.633972052533502,0.99998766264999,0.9683943036729452,0.981992536892238,0.0006159472552972949,0.0004355949338442002
2,131,0.7612205165425683,0.0388647090046866,0.484237763776331,0.999999805876145,0.9682133594364803,0.9815183545347724,0.0006145050052723265,0.00043457498156937484
2,132,0.748366295429385,0.0391095599285415,0.66147109377401,0.999994085924902,0.9679545701364954,0.9813482296304444,0.0006183764383052161,0.00043731284037358347
2,133,0.8195127072232997,0.0360032822551014,0.657636514787466,0.999991104320939,0.9684933951724544,0.9802854527555184,0.000569261875840219,0.00040257925823041575
2,134,0.8071657376079359,0.0368293417390301,0.5145789521140229,0.999982268284526,0.9686718110711592,0.980080932651676,0.0005823230231002087,0.0004118160386977604
2,135,0.8401353467390122,0.0359093539478003,0.663962246809061,0.999992145545642,0.9684601342748952,0.980332504932468,0.0005677767389010405,0.0004015289765363139
2,136,0.7482035880009421,0.039239671794261,0.569918607150698,0.999992756650221,0.968681080669945,0.9822266096603364,0.0006204336875366541,0.00043876771712668584
2,137,0.7504562105062215,0.0392061441120941,0.54482318918162,0.999984895602761,0.968593091834174,0.982006661701427,0.0006199035683350861,0.00043839281937927224
2,138,0.7387898017030186,0.0394909170488101,0.6635964950009531,0.999998147336445,0.968796951140352,0.982712141292584,0.0006244062238150739,0.00044157707565943343
2,139,0.7761039916556964,0.0385222375433618,0.6554586986145801,0.999986938472579,0.967767266652224,0.9811560107787164,0.0006090900560153633,0.000430745555521818
2,140,0.7361263286143374,0.0396517840295375,0.6441138613719399,0.999979448145916,0.9682613934764992,0.9826347171571586,0.0006269497541121387,0.00044337584804124387
2,141,0.8743710085665819,0.033988724737344,0.6933460282932289,0.999996100638939,0.9691193485692884,0.979735600390724,0.0005374089246725765,0.00038005300450124734
2,142,0.7744440130889605,0.0382854530728836,0.677858031646349,0.999991726168179,0.9682298277910484,0.981236148203358,0.0006053461648090232,0.000428097893683373
2,143,0.774418421017337,0.0384991815101161,0.6302338174133151,0.999991337595607,0.9679139338090909,0.981131851041992,0.0006087255081210385,0.0004304877490058448
2,144,0.7803382504220812,0.0383533717949975,0.665156914772121,0.999978738980258,0.9681408291576,0.981365009902358,0.0006064200540972631,0.00042885734301843185
2,145,0.852088317403894,0.0353578905056573,0.7014331534164879,0.999993844999306,0.967890340641301,0.979316399352802,0.0005590573362835986,0.00039536265697949995
2,146,0.8900937296913172,0.0340978076341306,0.671758667989369,0.999993509025952,0.968832737203369,0.980054256961672,0.0005391336767106501,0.0003812727408398072
2,147,0.752623887146525,0.0393878402069583,0.658340848703144,0.999986395551586,0.968194411622034,0.982086252986183,0.0006227764358437305,0.0004404244974517187
2,148,0.795999232805392,0.0375643377847331,0.576561363255333,0.999979669565537,0.968798815495036,0.9812772393347544,0.0005939443309784021,0.0004200345716855264
2,149,0.7748030592448577,0.0383340318256684,0.5716221326606771,0.999997702556896,0.968693621988288,0.9820520860439584,0.0006061142623324743,0.00042864108855442096
2,150,0.7656561671876534,0.0384679369331056,0.621370087166468,0.999998876422618,0.9681452559587388,0.9815289516704896,0.0006082314879816298,0.0004301383803414134
2,151,0.8830119831160862,0.0343083268171224,0.6350252367250759,0.999978608008968,0.96896509616259,0.9795876285923196,0.0005424622772577094,0.00038362671112317215
2,152,0.7495575676403337,0.0392626524271743,0.561136372194176,0.999994002167601,0.9686749689511271,0.9825586365616036,0.0006207970432470455,0.0004390246805359203
2,153,0.8188990302407885,0.0377523211265401,0.633354678449984,0.999999985428781,0.9690170466712212,0.981354275588093,0.0005969166085898025,0.0004221365521040927
2,154,0.7529617867264358,0.0392695916107379,0.4571410518185059,0.999994602038852,0.9682163697090704,0.9817181311934772,0.0006209067613728603,0.00043910227266632563
2,155,0.7633361763434292,0.0388626328272833,0.661026376997296,0.999992013877613,0.968030667439591,0.981484779003005,0.0006144721780252214,0.00043455176629824885
2,156,0.799096424949444,0.0375402577912574,0.5603829296441529,0.999999764792473,0.9682393231070932,0.980046428148179,0.0005935635928512762,0.00041976531551485416
2,157,0.8385080915760644,0.035136269777008,0.603309332318951,0.999995419990125,0.9687747345044636,0.980241496136907,0.000555553204887409,0.00039288455212461613
2,158,0.7416985343011389,0.0392141887341717,0.590157279847394,0.999992848841016,0.968192349842206,0.9819211419284252,0.0006200307649784886,0.0004384827722331758
2,159,0.8361038943077796,0.0371125597498261,0.6534089754069259,0.999993883987232,0.9683908346906452,0.980764732891187,0.0005868010930426962,0.00041498290820415353
2,160,0.8073660235979214,0.037593232882859,0.721980113376518,0.999998710955189,0.9678069980877048,0.9805259409030904,0.0005944012025948617,0.00042035766909335705
2,161,0.7499845288476632,0.0389316316507987,0.668353031537607,0.999977519639949,0.968933895042228,0.982754640005056,0.0006155631452161247,0.0004353232930438601
2,162,0.7647403523291924,0.0387810624935576,0.565137793237384,0.999987640436608,0.9687184708221128,0.982343460903595,0.0006131824378048552,0.00043363966822307284
2,163,0.831591660768531,0.0366763215363751,0.5476381864588329,0.999994491189692,0.968734663416538,0.981102495212032,0.000579903561258157,0.0004101050069300834
2,164,0.7934323742602141,0.0389106016559262,0.618225045097174,0.999996516916211,0.9690485005771604,0.9819389544262296,0.0006152306318012308,0.00043508814115753003
2,165,0.7559580596727955,0.0385305022389922,0.6475021710882519,0.999971846598438,0.9690281551146628,0.982220721144775,0.0006092207323271638,0.00043083796918046206
2,166,0.7368683295884806,0.0395006926452994,0.651240890018761,0.999989920658906,0.968066171189195,0.981938222648442,0.0006245607895670385,0.00044168638381516037
2,167,0.7634814277317412,0.0388736669843136,0.562200076359278,0.999996605912125,0.9686949755233626,0.9822136733585723,0.0006146466433666,0.00043467514734781487
2,168,0.7432881938145222,0.0390186080023004,0.478031509352008,0.999999604006038,0.9688362029409412,0.9821678403759836,0.0006169383620827086,0.00043629583979176614
2,169,0.7443382413349637,0.0393827135982571,0.561790884416751,0.999999847009912,0.9686740917373782,0.9821921955337956,0.0006226953770428895,0.000440367173057972
2,170,0.8183225217243633,0.0359503155079759,0.620358471363194,0.999996157933177,0.968362086337881,0.980184612184407,0.0005684243980343852,0.0004019869979576557
2,171,0.7824174345508422,0.0375892569407613,0.5676335781383129,0.999995946792106,0.968841168334294,0.9811279216712204,0.0005943383374304933,0.00042031321115174167
2,172,0.7678894795377373,0.0384515658934626,0.597607695591636,0.999999326117281,0.968210010318698,0.981356088155988,0.0006079726391169459,0.0004299553236703788
2,173,0.8088978627113677,0.0366280674027656,0.712280453221262,0.999992985708224,0.9682549739685572,0.9799010379397244,0.0005791405964145365,0.00040956544186550347
2,174,0.7802112712421836,0.0384254579678487,0.477880431573919,0.999999580356117,0.9682521664529194,0.981416621362592,0.000607559836567335,0.0004296633916944798
2,175,0.7535811109010924,0.0391507777646909,0.6434830243210401,0.999989797153477,0.9682818370727958,0.982273732812989,0.0006190281495174947,0.00043777372740564106
2,176,0.7453515912056574,0.0393417259273364,0.4725573791665471,0.99999685118799,0.9681861503675208,0.981815426099904,0.0006220473050624151,0.0004399088596731275
2,177,0.7785899533361162,0.038827749346557,0.619794321111368,0.999998265023007,0.9690249608595384,0.9821674169369,0.000613920621766173,0.0004341617083669807
2,178,0.7813807254928988,0.0380380979032581,0.6427183925517259,0.99999067684665,0.9679848973870304,0.980959673555001,0.0006014351361738539,0.00042533203305984105
2,179,0.7881128728859983,0.0377661517781649,0.491718930543411,0.999999900616793,0.9682066840316548,0.9808145227292356,0.0005971352903930959,0.0004222912028226716
2,180,0.7706844729566711,0.0389780000209318,0.5843682370315251,0.999999950671886,0.9678621474562196,0.9814396659861332,0.0006162962935211762,0.0004358417719958976
2,181,0.7489442714180501,0.0392344204481004,0.6563280383810861,0.999991188962942,0.9680274182870672,0.981701346830631,0.0006203506564634068,0.00043870899795138776
2,182,0.8508036775337877,0.0350423001884136,0.713916342012922,0.999992981577891,0.9688863527288248,0.98079759549064,0.0005540674152336726,0.0003918338088339211
2,183,0.7935505856122707,0.0362654187631833,0.674344403035269,0.999997567752313,0.968254769759726,0.9809340765299386,0.0005734066179573287,0.000405510399903305
2,184,0.6848567208070004,0.0410646813564128,0.594930093225573,0.999996875874583,0.9689143111332988,0.9831040501185906,0.0006492896223765858,0.0004591744953362027
2,185,0.8277516394931629,0.0359399292082023,0.621290564733318,0.999992355847121,0.969550366546446,0.9814928692456356,0.0005682601762156558,0.000401870861077996
2,186,0.8179783340371114,0.0366578395560498,0.520758669563971,0.999997485318208,0.9682840103765584,0.9806000781395604,0.0005796113354906651,0.0004098983462740558
2,187,0.7610927174662108,0.0389022518887217,0.56782279732335,0.999988473728348,0.9686739917190832,0.9819843173619563,0.0006150986103897389,0.0004349947762508594
2,188,0.7617006770027897,0.0387890851707767,0.486515728559837,0.999988490146418,0.9683174098017108,0.981613517690078,0.0006133092874695787,0.00043372937569532494
2,189,0.7527099808840656,0.0391164151581185,0.564645511912474,0.999995592341362,0.968673540259126,0.9824414858012444,0.0006184848290019494,0.0004373894937525324
2,190,0.8908259183990948,0.0336637953272384,0.6446085999205541,0.999990946442282,0.9685546843901636,0.9790410510687352,0.0005322713395990333,0.00037641972906900457
2,191,0.7898657451403699,0.0389669697739048,0.620710940994279,0.99999829122985,0.9690558306127224,0.9819159636681436,0.0006161218900023782,0.0004357184346669629
2,192,0.7758421031036252,0.038096986644935,0.543336495846388,0.999996083274332,0.9686993844568884,0.981819829876659,0.0006023662489350553,0.0004259905115222887
2,193,0.8572156733187011,0.0364809889190627,0.683351930206391,0.99999853444301,0.9681462470314204,0.98006204675244,0.0005768150813980109,0.00040792084884058895
2,194,0.7336033818023127,0.0400180951375513,0.4597954871447219,0.999986292901801,0.9682984270665116,0.9818529584312186,0.0006327416412798566,0.0004474718427647489
2,195,0.7941740173081876,0.0384957645221966,0.4808376093478339,0.999995417246382,0.9681578266445164,0.9813716517052612,0.0006086714807982239,0.0004304495411432319
2,196,0.7719742210510205,0.0386221207111349,0.5784220684788051,0.999996544375259,0.9686204505316162,0.98216278297331,0.0006106693475657418,0.0004318624229037107
2,197,0.7678807009909165,0.0386112315636641,0.6659771510142549,0.999989738558697,0.968057394297162,0.981557223234412,0.0006104971750268158,0.0004317406633130018
2,198,0.8226130830876617,0.0364433959256477,0.6137038243266489,0.99999857700534,0.968301410501082,0.980464638338289,0.0005762206839817353,0.0004075004938491624
2,199,0.839860416902528,0.0372617289849437,0.6986001290799511,0.999991950227454,0.9680721430369466,0.9803127804178904,0.0005891596657416802,0.0004166508794629665
3,0,1.124642944664216,0.0311200207095275,0.734792554158715,0.999998474225687,0.9694375782957514,0.9790310143820812,0.0004920507313685807,0.0003479759085459935
3,1,1.1246151952757888,0.0302240947614288,0.7528897857085,0.999999743210628,0.9691346925925112,0.9782115170012816,0.00047788489831439215,0.0003379578996028269
3,2,1.1229603754909565,0.0317257642119786,0.7444729215554129,0.999994877667379,0.9681535237426924,0.9773609032948636,0.000501628377096547,0.00035474917349908274
3,3,1.1294649388185944,0.0312671264995368,0.759445962750135,0.99998486953835,0.9685552467140526,0.9784590874814644,0.0004943766781357198,0.0003496208069028635
3,4,1.1266354838270245,0.0307887672107053,0.76020094342876,0.999979826441675,0.9689881834809524,0.9791288577311504,0.00048681315367269035,0.0003442719188125804
3,5,1.1210921102731448,0.0299844437972707,0.741694597940744,0.999993741145332,0.9699223283331466,0.9795200827853556,0.00047409568386341734,0.0003352781853839573
3,6,1.1263653124709023,0.0300806866454701,0.788749110477557,0.999982746647809,0.969432088151554,0.979210734345545,0.00047561741690747703,0.00033635434766726154
3,7,1.130663199677619,0.0315399446511453,0.7498369372683881,0.999998099439754,0.9681414289757772,0.9779426365719656,0.0004986903118663198,0.00035267138791178753
3,8,1.1304318011401309,0.0309794655642243,0.740198551423132,0.999978828872148,0.9689838135173235,0.979043243328201,0.0004898283593885105,0.00034640425777994114
3,9,1.120987187632431,0.0318204172405544,0.756603084199762,0.999986039933372,0.9687430630996922,0.9783901197962714,0.0005031249728852097,0.0003558075588363782
3,10,1.1389917606574425,0.0307858476236013,0.707772841416601,0.999987141179615,0.9685748928550952,0.97826392742874,0.00048676699094731094,0.00034423927275541426
3,11,1.132316698149331,0.0315070784125738,0.734260569263393,0.999994977252928,0.9690119044603652,0.978946003134567,0.0004981706510062777,0.00035230388625315576
3,12,1.1349793886042836,0.0304891084075431,0.755136835492031,0.99998856325429,0.9690331426805916,0.9789867264749506,0.0004820751319781273,0.00034092121267849845
3,13,1.1242615129018352,0.0305180022975389,0.754014383032318,0.999994302010289,0.9695417387142704,0.978921550545755,0.0004825319844923727,0.0003412442965773352
3,14,1.1484183581466216,0.0293904770187893,0.7627954981842731,0.999983956832783,0.9691942026763378,0.9781026259047124,0.0004647042444910478,0.0003286366046691693
3,15,1.1201863453170664,0.0305961380085538,0.7568808823023809,0.999997717514621,0.9695414169591204,0.978951411889844,0.00048376741855939165,0.0003421179896022879
3,16,1.138946618661488,0.0307395768051543,0.723694309175889,0.999995912567226,0.9686276687205464,0.9782782013247304,0.0004860353850698476,0.0003437218846007421
3,17,1.1596755609717098,0.0312661260646454,0.7041560901716469,0.999981682771567,0.9684561052054586,0.977810292166115,0.0004943608598711822,0.00034960962030232987
3,18,1.1536507839232406,0.03032534649419,0.7308747604737019,0.999984618288059,0.9681528399631212,0.977144600337063,0.00047948582877721264,0.00033909006991943115
3,19,1.1462323409588833,0.0314062299910882,0.675375280192309,0.999996173894808,0.9686627087228248,0.9781267298856796,0.0004965760974546419,0.00035117622565744355
3,20,1.1259930194343637,0.0320601302182395,0.720338593368575,0.999987731757489,0.968528644542695,0.9785832218359796,0.0005069151678561398,0.0003584879664742401
3,21,1.1256859845964966,0.0311400832322633,0.736812836382298,0.999979310806375,0.9693864036046844,0.978934697673367,0.0004923679477058509,0.0003482002424126666
3,22,1.1308194296332157,0.0318249972320979,0.710784831730379,0.999994096142515,0.9685699741379932,0.978497544670597,0.0005031973889099184,0.0003558587711004495
3,23,1.1496772598154863,0.0299856200894142,0.728406053818935,0.999979337661815,0.9691053988099204,0.9785504926214976,0.0004741142826752534,0.0003352913383741552
3,24,1.1237269475307192,0.0315770772285142,0.7165459266371059,0.999994058238666,0.9688210548397272,0.978051927398743,0.0004992774294657105,0.00035308659465175743
3,25,1.120720522544476,0.0306182598482485,0.744214117278984,0.999999117551505,0.9690979582574588,0.9784278566413308,0.00048411719555673357,0.00034236535021102025
3,26,1.1231649360260236,0.0324886575984574,0.743460140152064,0.999992310190299,0.9679259952715416,0.978011854888922,0.0005136907806623075,0.0003632796472337103
3,27,1.1242770667268271,0.0328299747879449,0.702282674290842,0.999990671042924,0.9682601708145224,0.9787899847770528,0.0005190874792790465,0.0003670961665163571
3,28,1.127217516068167,0.030901187131008,0.679601898606218,0.999992821345045,0.9691460908438108,0.9780171889728076,0.000488590668685346,0.00034552896887276956
3,29,1.1158639716370886,0.0306505560998626,0.755977994796542,0.999985974554918,0.969551538957286,0.97909152818958,0.0004846278441316658,0.0003427264784250065
3,30,1.1266662269184398,0.0320423340203589,0.720533818632082,0.999989523189689,0.9685322610969912,0.9785444168702104,0.000506633785261171,0.0003582889740576229
3,31,1.121256672615753,0.0305407756847845,0.756861074119239,0.999996255620247,0.9695461518267516,0.979070390048095,0.0004828920633610383,0.00034149894261987563
3,32,1.1157843810905932,0.0306403012256022,0.756531478728077,0.999988021877513,0.9695588874566128,0.9790694185233576,0.00048446570033275826,0.0003426118111109614
3,33,1.128484114163728,0.0306603968711327,0.772212579867539,0.999989225865064,0.9693079582258984,0.978734932608454,0.0004847834403873971,0.0003428365153480365
3,34,1.123367723922051,0.0301224750861033,0.787800748251596,0.999999344824679,0.9694446641430912,0.9791266060763676,0.00047627815016881527,0.000336821615048983
3,35,1.130021317267023,0.0315952786733653,0.7386095767145721,0.999962078096655,0.968546358484596,0.9781519462044446,0.0004995652195778875,0.00035329011843369924
3,36,1.1320971710120098,0.0315117237019783,0.7335813076829051,0.999994602725605,0.9690105843302104,0.9788861833658165,0.000498244099480822,0.00035235582866078067
3,37,1.1212628890236238,0.0317394359528503,0.7402198366132859,0.999999158954151,0.9681374951756906,0.977281935311173,0.0005018445463002179,0.0003549020473193042
3,38,1.1485878003917231,0.0301536874204416,0.772826439429904,0.999998224295263,0.9692487201154916,0.9784586458452224,0.0004767716605068138,0.0003371706231843113
3,39,1.1231972268047057,0.031822184435953,0.7221589674480831,0.999990406305614,0.9689559811750345,0.978939900254035,0.0005031529146978604,0.000355827319151776
3,40,1.1549214152484744,0.0298745653420672,0.799745415929568,0.999993326207732,0.968344875386398,0.9772912661686974,0.00047235835294229814,0.00033404955331986096
3,41,1.1193538081192655,0.0319678182302848,0.736257019426964,0.999987933095335,0.9681436618109543,0.9780380876728184,0.0005054555871697654,0.0003574557580390963
3,42,1.126874207328306,0.0314431185745889,0.7579356793211001,0.999998880409698,0.9691538478784212,0.979074822245685,0.0004971593571722395,0.0003515887041219808
3,43,1.1310935615693745,0.0317276117088454,0.706001038157748,0.999985992651737,0.9685626588542492,0.9784857879866784,0.0005016575885868926,0.0003547698317244343
3,44,1.1197742988652633,0.0311817622601211,0.747917544647134,0.999989952603432,0.9688921506766504,0.9790382870384824,0.0004930269509993121,0.00034866628636943335
3,45,1.117051013942998,0.0306283153020781,0.755949097647977,0.999990801787457,0.9695547903014438,0.9790876212360584,0.0004842761862417745,0.00034247778765811765
3,46,1.121861260114394,0.0305586000516793,0.761700344636256,0.999999095412727,0.9695308133871609,0.9789964824647706,0.0004831738913472287,0.0003416982500150207
3,47,1.1191947884692437,0.0306040128187231,0.754683483196958,0.999996348749086,0.9695623672706634,0.979012646528891,0.00048389193024077386,0.00034220604366397593
3,48,1.1250315907402175,0.0311013485004861,0.7414886748537229,0.999993952270669,0.968908308504211,0.978997818876218,0.0004917554978209926,0.00034776712080236097
3,49,1.1200592649351586,0.032229828330453,0.712181797976841,0.999985579230501,0.9685204770496808,0.9786681252498796,0.0005095983306022673,0.0003603854862518524
3,50,1.1160964032336422,0.0306421735523855,0.7550596178571201,0.999989035393493,0.9695588944692084,0.9790719835664876,0.0004844953044185551,0.0003426327469779262
3,51,1.1228316341064504,0.0301323059626633,0.787086196749349,0.999993070580827,0.9694462912469204,0.9792267933541616,0.0004764335899754431,0.00033693154133196016
3,52,1.1150191370593516,0.0306623924596402,0.756010111509672,0.999985416221401,0.9695546684932446,0.9790665675937992,0.0004848149934121779,0.0003428588294952687
3,53,1.1308124154345234,0.0299077921642987,0.7330430208756911,0.999988828917471,0.9698877809642038,0.9794513035920224,0.0004728837151306034,0.0003344210869303949
3,54,1.1228354853563922,0.0314729175110538,0.689116069383091,0.999997364532997,0.9694631904323068,0.979075844236107,0.0004976305197276381,0.00035192190801303417
3,55,1.1183749357941044,0.0322729566855901,0.708178874140659,0.999998953614739,0.9685214682862984,0.978686397896696,0.0005102802497721165,0.00036086773620608623
3,56,1.1608557799148056,0.0303948507192363,0.682577705296169,0.99998423783908,0.9689476977043442,0.978456078865327,0.00048058478706796873,0.00033986724793239005
3,57,1.1159173441027002,0.0311891053485581,0.7455676808405649,0.999988685490432,0.96893440498681,0.9792564244497914,0.000493143055421917,0.00034874839485818566
3,58,1.1289015986964612,0.0316919381480608,0.727715500169899,0.999997316987916,0.968946115082646,0.9790557644637424,0.0005010935400652536,0.00035437093932519847
3,59,1.124829187895148,0.0313815688319635,0.732011202136139,0.999997855691076,0.9687290841425138,0.9786318698976176,0.0004961861702917724,0.0003509004710449285
3,60,1.1224183149947984,0.0300220128680572,0.7219723961697859,0.999998486996101,0.9693173491694772,0.9781657678340928,0.0004746897030297245,0.0003356982728788271
3,61,1.1469599066745573,0.0297688473715021,0.7212121961605009,0.999998527644952,0.9697735553598034,0.9789284383302356,0.00047068680505931636,0.0003328674427036631
3,62,1.1186744419451091,0.0315293235871335,0.7303858500709091,0.999995409026608,0.968703684277918,0.9787556078734284,0.0004985223780990611,0.0003525526259599968
3,63,1.1524232919803552,0.0311924843858504,0.6987079097803541,0.999999972565742,0.968647827867989,0.977759067038454,0.0004931964826926286,0.00034878617836683987
3,64,1.1702130062559617,0.0303009272099172,0.7215308961861291,0.999973283802651,0.9686303506973284,0.977283318509344,0.00047909972599154675,0.0003388170198880644
3,65,1.1334950113147062,0.0308003890688524,0.746194333843613,0.999989954464032,0.9686746077796938,0.9776694738064684,0.0004869969113846315,0.0003444018713818758
3,66,1.1199879820248813,0.0325364156481777,0.740493975774408,0.999986551680394,0.9685046958007524,0.9787575281548276,0.0005144459017309261,0.00036381366521836796
3,67,1.130421283670927,0.0306522480045383,0.765162851773444,0.999979996029355,0.9693064455965216,0.9788343904470816,0.0004846545954934613,0.0003427453968592902
3,68,1.160332510954459,0.0306855881027031,0.7714113217601339,0.999997304562407,0.96922454694451,0.9786881809270068,0.0004851817487315331,0.0003431181970915971
3,69,1.136836347456165,0.0316320905225554,0.724919338639828,0.99999646796513,0.9685365419289496,0.9786751570294404,0.0005001472660195043,0.00035370173887530333
3,70,1.114681641428021,0.0317810535905295,0.714635482478561,0.999985102859802,0.9688036109803704,0.978100743441102,0.0005025025789297274,0.0003553674048271969
3,71,1.122717115867868,0.0304712729212484,0.760067897275828,0.999996170607949,0.969571110802175,0.979015609219086,0.00048179312817878746,0.0003407217809491404
3,72,1.1148804766149472,0.0306643016133329,0.755702218934079,0.999986514878609,0.9695542414119396,0.9790611223804464,0.00048484517978253914,0.00034288017715107435
3,73,1.1350451635185868,0.0312323652420017,0.748213666079809,0.99997440149573,0.9681853201373372,0.977029229917868,0.0004938270543950068,0.0003492321156392593
3,74,1.1368841436137949,0.0309625143261717,0.741661272737491,0.999998124824839,0.9688088035498368,0.9783308892438904,0.0004895603367814808,0.000346214713482481
3,75,1.1471299123006504,0.0316169653125003,0.6813716900553011,0.999999830209503,0.9683868008795644,0.9787394592525764,0.0004999081154501914,0.0003535326127439296
3,76,1.122322589304682,0.0314226791556313,0.730996710263168,0.999987517737511,0.9687163981580345,0.9786560460028476,0.0004968361815824573,0.00035136015590061837
3,77,1.132344929734963,0.0305931457255259,0.742675539304061,0.999996859935884,0.9694132907494518,0.97840165890906,0.00048372010641053147,0.00034208453067836945
