Data Reuploading Reps,Row,Expressibility,Loss Dispersion,Min Loss,Mean Loss
1,102,2.0060724942279093,0.825336537761416,0.0002335054743832,0.668756871307316
1,103,2.060974830048416,0.706641635489406,0.00245331528129,0.6405369914313271
1,104,2.1428552207549,0.6810491719809599,0.0034703831036354,0.6290208470992259
1,105,2.0597662737963245,0.7453875571358165,0.0014349899847497,0.6394324263595836
1,106,2.1627233302340896,0.6256576240290082,0.0066282836202689,0.6024901773657548
1,107,1.9762128844727829,0.1198755082880807,0.2051258324386523,0.3585331016566165
1,108,2.0362302301154167,0.5204121339117812,0.0176628738938888,0.5476628548914391
1,109,2.087125162111628,0.7843462774720753,0.0006839661269551,0.6545626866778902
1,110,1.9459715945965,0.437604297503708,0.0331694442766428,0.502626454706881
1,111,1.990310358486702,0.7803855937247755,0.0007444349976253,0.6530914936045945
1,112,2.105163851918267,0.781012819427198,0.0007346380763419,0.6533255502891302
1,113,1.959334271130606,0.466227497164498,0.0269591987664705,0.518226191204377
1,114,2.062204612790441,0.7112651976127858,0.0024248318891572,0.6251014796530063
1,115,2.084460859835287,0.5787695035425977,0.0105876247868404,0.5786283112792819
1,116,1.969773601235656,0.7891218977700696,0.0005539226153713,0.6737177824501944
1,117,2.1073424477048506,0.3883861244537597,0.0462689728803504,0.463817201874078
1,118,1.9844517925110785,0.1686889012564078,0.162124534615026,0.3768115180191861
1,119,1.9924411157792496,0.7617288988898442,0.0009899885951924,0.6634310726688208
1,120,1.992042336442042,0.7940526234640392,0.0005493748649131,0.6580982940971798
1,121,2.048870691963646,0.5508403499472996,0.013763307108645,0.5481807273638734
1,122,2.090139955877856,0.342019119554946,0.0620758249472258,0.4407832460838423
1,123,2.207380754172851,0.77348619487381,0.000857823944537,0.6504907359119131
1,124,2.128613032370586,0.5046290417065172,0.0200692800395878,0.5391285116082054
1,125,2.196632140919477,0.7845295297341278,0.0006158509910953,0.6720494563969606
1,126,2.066863521797897,0.6129314302578696,0.0077326364521354,0.5794311017470741
1,127,2.1448006205261274,0.7141000619262444,0.0023289921241171,0.6263264617465234
1,128,2.1013802017416587,0.7623843492227782,0.0009775790708753,0.6636863290140019
1,129,2.158595551834625,0.7964944094392512,0.0004631226984339,0.6763461525680432
1,130,2.1373115629946806,0.6835653309050443,0.0035078015046792,0.6128326739956417
1,131,2.103865062647424,0.4367766085814448,0.0333640177100247,0.5021762759525925
1,132,2.1439525045444205,0.6987997635200757,0.0027392119289112,0.6370631789253297
1,133,1.9049220456857656,0.7999917462220689,0.0004236176211498,0.6775708957373461
1,134,1.991267266345956,0.7180281698271349,0.0022004916452957,0.6280139664383504
1,135,1.9136114904118016,0.716560583640456,0.0021220421517346,0.6448583378652855
1,136,2.1432603451970365,0.7045180240841161,0.0026636817570774,0.6221623566363284
1,137,2.13708902674082,0.627785326418377,0.0066416056903628,0.5866752706528887
1,138,2.1612670310126263,0.5889637514217411,0.0097608951644022,0.567536241125188
1,139,2.0709496780116545,0.445637652520749,0.0313259824844823,0.5069995226611776
1,140,2.1570787015241297,0.7122451863529652,0.0023914033545684,0.625525616149386
1,141,1.893954932829763,0.6652294553754964,0.0043853081368975,0.6044332474726706
1,142,2.067973985573315,0.6689807255336365,0.0040391067984655,0.6234177624909464
1,143,2.085432318295691,0.6195602214926477,0.0070693730691492,0.5994520033146016
1,144,2.078468867956844,0.6164203093137018,0.0073045862886144,0.5978793254707918
1,145,1.916201791491676,0.4586364130303228,0.0285109188805055,0.5140855619222273
1,146,1.9249503868477351,0.449378169688173,0.030495003968786,0.5090376295720818
1,147,2.132421827166259,0.7264118042366413,0.0019424481854718,0.6315762925382326
1,148,2.0027097355886525,0.696705302622838,0.0029598103958329,0.618718619954866
1,149,2.075719296104775,0.3690876334531305,0.0524062367754036,0.4541009248894214
1,150,2.0919381167189264,0.3610046851867008,0.0552936873607277,0.4616476788561034
1,151,1.8732039506182387,0.5870025563055663,0.0097927803926977,0.5828956401248221
1,152,2.151124620166478,0.6222261132364628,0.0070358974601589,0.5839763197997343
1,153,1.986607384209048,0.7449939597302383,0.0014444944841272,0.63927250958556
1,154,2.1303290978300096,0.6907348855336953,0.0030565130958303,0.6334393780448287
1,155,2.113890465870292,0.684153264579609,0.0033337364371905,0.6304446514030685
1,156,2.0372130425826054,0.6683064466335549,0.0042283759200418,0.6058572722100968
1,157,1.9492350978872564,0.3494737971838929,0.0594306544972597,0.4556704510495402
1,158,2.143612682779665,0.5109068063286093,0.0190843533932955,0.542528736847044
1,159,1.9746565781314085,0.2627543304568978,0.0988828616355032,0.4136192269360831
1,160,2.0069863249492554,0.3175973312661522,0.0721365817981179,0.4395491809315866
1,161,2.1353557051420937,0.5222452388432277,0.0174905568153621,0.5334007390253278
1,162,2.1158426256329874,0.6660484500690455,0.0043431443417235,0.6048128320525776
1,163,1.994519038481992,0.5034448691389598,0.0202592829642796,0.5384863838326273
1,164,2.028753362729506,0.7054829025012428,0.0026285821209585,0.6225846749195321
1,165,2.1276763487840618,0.5365374301214869,0.0155433232531336,0.5408102881044604
1,166,2.175077307679569,0.6905971593595639,0.0030621432622856,0.6333770514863106
1,167,2.121163830759276,0.6111396827698935,0.0078725012000272,0.5785503607133102
1,168,2.1560598113980114,0.6375334024958346,0.0059890505138894,0.5913707950264768
1,169,2.152288534745351,0.6092699124122029,0.0080204134370657,0.577629739585921
1,170,1.9650865117106733,0.4297945835616019,0.0350023505753094,0.4851060923953645
1,171,2.062580428263926,0.6695510651921829,0.0041660354139855,0.6064316539511277
1,172,2.082098947473324,0.7527170626225215,0.0011713148824886,0.659878352098712
1,173,2.00156061739209,0.2101259164602109,0.1312811800638608,0.3916162918945436
1,174,2.060290426568299,0.4463589267163972,0.0311644093525893,0.5073924452838047
1,175,2.114084053797696,0.7289305019726599,0.0018691109397115,0.6326358473598528
1,176,2.142660676607685,0.5308190251296634,0.0161993349706191,0.553260861383634
1,177,2.053975621098296,0.7768480274293968,0.0008012733157821,0.6517639410894968
1,178,2.048358136014867,0.7489186302601024,0.0012539137497022,0.6583571854315171
1,179,2.0274165164483304,0.6925166478367004,0.0029843239321127,0.6342443690299149
1,180,2.092420964466306,0.438410065859212,0.0329808645978624,0.5030647870579926
1,181,2.1431487417982167,0.6939750656239857,0.0029261250776686,0.6349014329956805
1,182,1.933142135966392,0.040966245612507,0.2922219417271241,0.3489794125133909
1,183,2.0053599743913697,0.767540930443145,0.0008835066788265,0.6656793518904739
1,184,2.1145157851349405,0.7200923541527351,0.0020119223235355,0.6463769325068358
1,185,1.975484310279545,0.7070773616737707,0.0025712753896269,0.623281094012383
1,186,1.967991925067391,0.7790448756862566,0.0006954578344417,0.6700265535893332
1,187,2.102143210096203,0.4311738011301611,0.0346682094187188,0.4858226539845925
1,188,2.085341124797199,0.6184505403119727,0.0071518656059778,0.5988968248178814
1,189,2.1395348287115987,0.5145453173927836,0.0186135136003457,0.529393804611479
1,190,1.8745440423021988,0.5169885273298324,0.0181653449087195,0.5458158001042995
1,191,2.027338472617027,0.6104048997963493,0.0079303883778779,0.5781887598080107
1,192,2.089321018344013,0.6140917697233625,0.0074826318347938,0.5967095395759243
1,193,1.918474525759576,0.5462086371449907,0.0142036081367647,0.5614863743852175
1,194,2.1665276713570707,0.775722266961532,0.0007467753784251,0.6687852911242806
1,195,2.042878519752388,0.7233462563023948,0.0019139829544981,0.6477665308228268
1,196,2.077651040860267,0.4028288067765325,0.0420575314948389,0.4711846248589278
1,197,2.0978771286121507,0.7524316562484977,0.0011773912914199,0.6597645378918963
1,198,1.9668389205426595,0.7045348600352549,0.0025279911062086,0.6396086317230398
1,199,1.949225885022392,0.5882263732737252,0.0096784762259953,0.5835273833987287
10,0,2.401609539728238,0.0893904306412444,0.1378233948840062,0.353530424597046
10,1,2.403396101588242,0.0897830947605031,0.1156758820365039,0.3541049937296985
10,2,2.399157826792824,0.090798043218665,0.1215564664875793,0.3565140679281198
10,3,2.397881152751892,0.0901099733035937,0.1006165736439649,0.3560504039497442
10,4,2.395129557179629,0.0899720909190519,0.1075025529013009,0.3529674812615483
10,5,2.3982655900480805,0.0904973038518509,0.1279783055316568,0.3543979477559186
10,6,2.398724200847804,0.0905611552313362,0.1020745984340867,0.3544003061297923
10,7,2.4014979969212047,0.0905496448443978,0.1201910059240841,0.35492303153597
10,8,2.398980800879911,0.0923523939701905,0.1257962905532625,0.3537380904974134
10,9,2.39648680605565,0.0915127767307736,0.1201255171215346,0.3554200552789953
10,10,2.4012836296468056,0.0901725537072457,0.1045744697093926,0.352555537486645
10,11,2.4000097626034966,0.0899824539152047,0.1279730030387116,0.3550414307490528
10,12,2.397974277467435,0.0897227340090558,0.0954907166102149,0.3533520180096349
10,13,2.402379235417812,0.0899871469796442,0.108663442519347,0.3540306311380491
10,14,2.402570292849333,0.0881148902941143,0.1067589612366907,0.35250648620032
10,15,2.40191205501544,0.0899469258393309,0.1063890581836762,0.3541826910301333
10,16,2.3996051707534183,0.0907000711452145,0.1100748223681928,0.3530999760825686
10,17,2.3984983309494767,0.0910812965270214,0.1239905327324961,0.3566085086938075
10,18,2.3960899868137,0.091419225993786,0.1126644146171386,0.3536641974756787
10,19,2.399735717687811,0.0906977236832437,0.1186405367005269,0.3549633421300452
10,20,2.3988783963627225,0.0912617310941029,0.107387752272588,0.3527709572485668
10,21,2.400366796162073,0.0908239403237687,0.1258143246559721,0.3539139463473601
10,22,2.401808557729196,0.0907481567321496,0.1237112294200979,0.3527295692149267
10,23,2.401661484477588,0.0899037825276067,0.1115734677458399,0.3537777982498691
10,24,2.4006977489556203,0.0902479969865719,0.1317502841456672,0.3560353822603255
10,25,2.403363414966077,0.0892595994198365,0.1294384934913987,0.3540962619990739
10,26,2.402342730033551,0.089683256832582,0.1169173064254014,0.3546098431238701
10,27,2.396270358311834,0.0899909770554633,0.1204281533106075,0.3536910319503266
10,28,2.40072989749222,0.0899796974136716,0.1187330410456885,0.3547765200660943
10,29,2.400722457935629,0.0898427680350506,0.1060546940341322,0.3543223873566726
10,30,2.398440649601183,0.0912931243771277,0.1092675929998758,0.3526961381821984
10,31,2.401407682318696,0.0893897335208445,0.1018278913089561,0.3544940360377491
10,32,2.400215649231046,0.0897423340440619,0.1088787777082519,0.3542829783269293
10,33,2.401660859270472,0.0896259340292986,0.1199234917908546,0.3544541982465575
10,34,2.39906386786526,0.0901040982296763,0.1030423098833552,0.3542935385867388
10,35,2.3979694931064417,0.0912443239827355,0.1125239245677483,0.3530222031102786
10,36,2.400424767321013,0.0902270993204217,0.1310368851313067,0.3549822116137676
10,37,2.3987534623568063,0.090216152651636,0.1267215990969488,0.3565636399985082
10,38,2.398976582084333,0.0907269033792736,0.1253302007789848,0.3560922166838665
10,39,2.40153973852929,0.0907556244740351,0.119805852811735,0.3561492254318511
10,40,2.4012314673455184,0.0909998803434841,0.1192989222073715,0.3542143325929607
10,41,2.397777750083577,0.0914654588753093,0.1276339051778066,0.3549873231035985
10,42,2.3961358518448628,0.0896457840181163,0.1210190467673625,0.3537545293397409
10,43,2.396582840536353,0.0905263695841479,0.1254191066098972,0.3531657748916842
10,44,2.3979251257164185,0.0905632813597997,0.1060433150331926,0.3523497312925809
10,45,2.400960152052566,0.0898113731519074,0.1075707915479057,0.3542925175058051
10,46,2.4011115403081487,0.0896466180641025,0.1041619773191912,0.3541499508483425
10,47,2.4019244629891494,0.0899890940753284,0.1151316327963853,0.3541243453556275
10,48,2.3956412744416045,0.0897950017541973,0.138281020628239,0.3524527789875886
10,49,2.399574269956805,0.0911117905227119,0.1071445381304911,0.3526669566126488
10,50,2.400664824291044,0.0898784758721415,0.1089118316224099,0.3542806220380294
10,51,2.3998324118316328,0.0899807061336128,0.1050326273438781,0.3543415116647513
10,52,2.4005583413529603,0.0898346009921002,0.1072524116262749,0.3543296570827455
10,53,2.3994742556077755,0.0901172327449222,0.1330841839482746,0.354041353409762
10,54,2.404026942472054,0.0910696216875891,0.1164645059189538,0.3552249260939697
10,55,2.399740567003969,0.0910200454730649,0.0997604189889064,0.352541200078544
10,56,2.3970982454197984,0.0902686802411082,0.1205130977369028,0.3563585743395801
10,57,2.395188519773654,0.0906187419485593,0.1171544080551793,0.3523737054162073
10,58,2.4004230869423626,0.0903017495018507,0.1279503231714166,0.3557029507347717
10,59,2.3999492550018653,0.0890505530858237,0.1280430259822656,0.3544913551485775
10,60,2.39946509215698,0.0890417032869231,0.1237120834544796,0.3551540378676194
10,61,2.3997323862787368,0.0905128234162623,0.1280923871046894,0.3562148654702697
10,62,2.403058764711521,0.0893021256387804,0.1168554729721937,0.3538362477739191
10,63,2.3996560949696724,0.0898919291540022,0.1377141195512116,0.3541591675101342
10,64,2.397940038954076,0.0922484103563667,0.1199417090733084,0.3553448603846412
10,65,2.3972850675085766,0.0908832421989159,0.1165500241738295,0.3573937145862416
10,66,2.397852369169614,0.0900163660485736,0.127300879195587,0.3549773474518209
10,67,2.4007072201907715,0.0894256342041998,0.1248987134203369,0.3545882044421522
10,68,2.398611281970176,0.0905447600494816,0.1319031030917073,0.3556964240284457
10,69,2.3994096377943768,0.0912541274927284,0.1300167893957389,0.3540217181360632
10,70,2.401088840226991,0.0902866820170534,0.1324805926096438,0.3556882331861308
10,71,2.398868323302321,0.0892703529724841,0.1168951356141648,0.3540181071785682
10,72,2.400521648590301,0.0898410943281828,0.1066401748315623,0.3543455678726114
10,73,2.399265826657457,0.0892757171698816,0.1234556317527443,0.3562963307049295
10,74,2.398388207771147,0.0892209326958883,0.1321343146636948,0.3560703692695291
10,75,2.397385123512328,0.0891706608981566,0.1044386606218747,0.3524940890590934
10,76,2.403115563478885,0.0891744318704779,0.1219339709570698,0.3538582149347862
10,77,2.398564553140272,0.0901327361330602,0.1346954647136191,0.3551887194336523
10,78,2.397528824025955,0.0907167109663247,0.1061332007201335,0.3523526720840029
10,79,2.398117329583964,0.0908230546269074,0.1223569153125559,0.3516221071432466
10,80,2.3964254364928506,0.0908662021325144,0.1186431704596402,0.3524165693972825
10,81,2.398794262464297,0.0919295006100873,0.1273806402863907,0.3540345821893673
10,82,2.400126232091859,0.0882549024556584,0.1134794127971413,0.3529828339721875
10,83,2.40170090483629,0.08955023531581,0.1119298043474545,0.356662764381161
10,84,2.402497173667351,0.0902948716805221,0.1129791380421417,0.3561627216844383
10,85,2.3980253014046387,0.0908010654019651,0.128584314934538,0.3535718770394629
10,86,2.4028489301637546,0.0897963278892965,0.1192098131935487,0.354854254879923
10,87,2.39654636787065,0.0894827470717341,0.1223835713930452,0.3531505139532721
10,88,2.397129456888889,0.0899698392614808,0.1202607776396719,0.3550881495604812
10,89,2.4020392954955856,0.0897382812705939,0.1020329792029891,0.3543069127773376
10,90,2.401325299701588,0.0910714165749763,0.139352031551631,0.3559875352028389
10,91,2.397458812500086,0.0912313342594906,0.1337975655821522,0.3552141690869697
10,92,2.401360298885961,0.0901310629050809,0.1034251508988704,0.3534840191252272
10,93,2.39992145472462,0.0911342875963866,0.1007329382258682,0.3525893387455784
10,94,2.397716298144456,0.0914802588347912,0.1237224006198567,0.3549619972887082
10,95,2.3954964137659807,0.0904403897057521,0.121314252287942,0.3523489022371106
10,96,2.4000975552823256,0.0888511530048531,0.1208984692480556,0.3530428115046002
10,97,2.400740746592895,0.0896111293448436,0.1155314554395258,0.354457652014921
10,98,2.399572729692161,0.0910208410957954,0.0997032123151803,0.3525517330509212
10,99,2.402216876917239,0.0896540078891752,0.1142693785341986,0.3544831055871346
10,100,2.398572661635757,0.0922595685628395,0.1058265864519288,0.3537114377088532
10,101,2.397022964573728,0.0899879960409563,0.0998128861085991,0.3542624622194715
10,102,2.3962333027230653,0.0898238014787268,0.1157781734114705,0.3547915435460994
10,103,2.399842695181204,0.0925875260022259,0.1267699498294845,0.3543695546837882
10,104,2.399608711874723,0.0918088356648969,0.1356104992446213,0.3567372073977038
10,105,2.3969627787177155,0.0904575562733448,0.123944150543465,0.3557041741235902
10,106,2.4028625878398984,0.0902374404137575,0.121004386825661,0.3557974434962835
10,107,2.397668357183165,0.0913313261995353,0.1246918894493245,0.3553596722703179
10,108,2.3978555232991554,0.0906084275401966,0.1252576258835917,0.3546578751360056
10,109,2.403992142138612,0.0870220787077967,0.1395886998535898,0.3511392142134
10,110,2.4013056073905465,0.089398930400094,0.1224687453257274,0.3546308855168509
10,111,2.400058247983332,0.090132096555218,0.1217294296200093,0.3543942474512606
10,112,2.3985252191525235,0.0911151582874675,0.1184378110219068,0.3541852185045811
10,113,2.399415586813304,0.0893534277015651,0.1200692233522059,0.3568041837781685
10,114,2.401408818093133,0.0908376959332063,0.1274511330884822,0.3553573626426206
10,115,2.399421538328339,0.0916577778567361,0.133379305940605,0.3565383953121029
10,116,2.3982774709143024,0.0893952929594722,0.1078243914794355,0.3527403948848875
10,117,2.4006976570320777,0.0910137377671979,0.0987097846238075,0.3525525535769129
10,118,2.3945592626385936,0.0917320519666887,0.1109732504243995,0.3537815332180511
10,119,2.396162427273913,0.0894158900781266,0.1124328364837698,0.3542247943402882
10,120,2.397673721562706,0.08963658570223,0.1207195817655467,0.3529360812554011
10,121,2.399093982021244,0.0906992482000963,0.1114688206429986,0.3529692105816784
10,122,2.3970454450133305,0.0914458422135022,0.127829100147172,0.3550638811709443
10,123,2.39903456835029,0.0904868656331473,0.1234570212679211,0.3565755521940451
10,124,2.400754349290294,0.0936372509705468,0.1004848935992369,0.3575786799019502
10,125,2.39618575023365,0.090453789715386,0.1190222451561625,0.3522591760822264
10,126,2.400460810943972,0.0901431691424865,0.1324389606500684,0.3561121893152031
10,127,2.399336652122515,0.0910281324970485,0.1032481991046574,0.3527167522450505
10,128,2.4006957196953733,0.0898332037624295,0.108545152244934,0.3540097010358753
10,129,2.4016280680666475,0.0899665402975948,0.1078465012707134,0.3542396286725702
10,130,2.4021546584201827,0.0897537488455954,0.1164300440904112,0.3546030622827799
10,131,2.401111026564997,0.089087389496284,0.1019043280337149,0.35464162863265
10,132,2.3973031921968064,0.0900987996988558,0.1232944431520127,0.3552301427110423
10,133,2.4001140360773827,0.0894571791725625,0.1122902440351746,0.3548518361197944
10,134,2.397328252024592,0.0906791324434845,0.1016353248854371,0.356372532944295
10,135,2.398923764827847,0.0906649874093693,0.1174848607521619,0.3550970194248542
10,136,2.397948202715257,0.0915126789752938,0.1213410439880227,0.3550194679004096
10,137,2.398710516214253,0.0922606287002384,0.1281928888325043,0.356351579200004
10,138,2.396504882312787,0.091446851426994,0.1202945374222888,0.355388835306228
10,139,2.399370156621212,0.0886016801548025,0.1030064267289415,0.3529185376547785
10,140,2.402871875702127,0.0891749869187001,0.1173718160798323,0.3536920047420967
10,141,2.3977483885148967,0.0904622181266283,0.1193411370414936,0.3545360872330987
10,142,2.3971626534885644,0.0920678408298841,0.1106879634559854,0.3530127090123726
10,143,2.397509585683206,0.0902036534360856,0.1047171635787682,0.3544708175310518
10,144,2.396749735863992,0.0913865061204189,0.109292475738152,0.3525941895189053
10,145,2.397147950950848,0.0891849892563957,0.1000746449605191,0.3528084889079062
10,146,2.400467197385079,0.0918394621059767,0.1034750580935001,0.3548550526685021
10,147,2.402876388162242,0.0888260558122151,0.1341222746029171,0.3538407322466531
10,148,2.3993150370953096,0.0924541228067495,0.1235938374086135,0.3547104181058578
10,149,2.4007693938446844,0.0908729254246057,0.0919051402225943,0.3525289045275852
10,150,2.396445562832357,0.0901221888201175,0.140040010932856,0.3522824500038456
10,151,2.39980412269499,0.0898346667281751,0.1384475324602939,0.3546866849888487
10,152,2.3996902169684686,0.0911044661757051,0.1043669396003153,0.3525677480197422
10,153,2.3974547406126936,0.0892333487517611,0.1109433314022244,0.3525271512691833
10,154,2.399347362488265,0.0895920117362119,0.1139372521003157,0.3540170619998594
